14	54.518287897109985	1.6438987	0.12742829322814941	0.00301842212677	0
16	208.3230004310608	3.43473943043	0.24367451667785645	0.09098176	0
18	339.38436698913574	4.868572792	0.2950157880783081	0.30184221	0
20	459.9001712799072	6.9742738909928	0.2507321834564209	0.49325561	0
22	582.0637195110321	4.8582234948	0.6138169765472412	0.051374837	0
24	699.133716583252	5.9636283792928	1.3182039260864258	0.23002932	0
26	803.3995051383972	3.8657382373938	4.274821758270264	0.572212	0
28	952.0267107486725	6.04429974637	17.55540442466736	0.6690513	0
30	1087.3940250873566	3.784769009932	71.49527835845947	0.823734442	0
32	1207.2372450828552	0.0	397.846287383289	3.787346286772	0
