12	0.11049326260884602	0.0023663871346568536	0.11943991978963216	0.0033222280688332633	0
14	0.1313305695851644	0.010504837764092886	0.12758255004882812	0.010967695011405963	0
16	0.1669181982676188	0.005689157401075924	0.29697585105895996	0.07595022456881576	0
18	0.21491058667500815	0.015531654014650698	0.15412982304890951	0.007071012174609585	0
20	0.2897995313008626	0.057246557596089445	0.26749253273010254	0.15315855092679537	0
22	0.28083960215250653	0.019964275503729634	0.5697323481241862	0.10787455523161327	0
24	0.3350366751352946	0.020010042197628367	0.7244012355804443	0.06282556274776124	0
26	0.3444844086964925	0.0021247410517328327	2.1230222384134927	0.04559576810626547	0
28	0.3857334454854329	0.005169009979412906	7.903655608495076	0.06984287491069092	0
30	0.4538257916768392	0.02892067501177408	33.22968061765035	0.7446862256583756	0
32	0.5102372169494629	0.039162086609785464	None	None	0
34	0.5236789385477701	0.010899340833566546	None	None	0
36	0.5669984022776285	0.008821404418755242	None	None	0
38	0.6541968186696371	0.01254650229808405	None	None	0
40	0.722221295038859	0.011855003670206218	None	None	0
42	0.7670985062917074	0.022537435477246657	None	None	0
44	0.8541906674702963	0.02699733647427738	None	None	0
46	0.9266751607259115	0.04322843800423927	None	None	0
48	1.1324719587961833	0.0849373755001545	None	None	0
50	1.2931392987569172	0.046036559765188646	None	None	0
52	1.462575117746989	0.07201231372396848	None	None	0
54	1.6118622620900471	0.05433495480171601	None	None	0
56	1.8726437091827393	0.10669127854549672	None	None	0
58	2.0366903940836587	0.05589457476189569	None	None	0
60	2.2185026009877524	0.08654764470713132	None	None	0
62	2.434632142384847	0.06774650348243098	None	None	0
64	2.572883447011312	0.03612546818822669	None	None	0
66	2.596972624460856	0.047179742088290774	None	None	0
68	2.970684289932251	0.0649404880350179	None	None	0
70	2.9741903940836587	0.058971911941100345	None	None	0
72	3.1381617387135825	0.07204016154651235	None	None	0
74	3.232698678970337	0.12839710821748598	None	None	0
76	3.2544302940368652	0.1196517563341034	None	None	0
78	3.4565447171529136	0.015695612729922866	None	None	0
80	3.5263757705688477	0.08306511350140387	None	None	0
82	3.6790964603424072	0.1102707882772582	None	None	0
84	3.591490904490153	0.07021309105624296	None	None	0
86	3.768354654312134	0.10878711918452003	None	None	0
88	3.9645617802937827	0.08898041599169865	None	None	0
90	3.874864101409912	0.02339047005078213	None	None	0
92	4.382473389307658	0.11639410713904451	None	None	0
94	4.046396255493164	0.13779496384403792	None	None	0
96	4.623652617136638	0.10735032788255526	None	None	0
98	4.54548700650533	0.25473967947101	None	None	0
100	4.4610053698221845	0.08830059153062671	None	None	0
