12	0.10456514358520508	0.0	0.09147834777832031	0.0	0
14	0.13646793365478516	0.0	0.10958480834960938	0.0	0
16	0.1672368049621582	0.0	0.5730018615722656	0.0	0
18	0.22962188720703125	0.0	0.5320742130279541	0.0	0
20	0.25983595848083496	0.0	0.23323488235473633	0.0	0
22	0.31611180305480957	0.0	0.34488582611083984	0.0	0
24	0.30547046661376953	0.0	0.6070215702056885	0.0	0
26	0.3375875949859619	0.0	1.9300870895385742	0.0	0
28	0.4274892807006836	0.0	7.011650800704956	0.0	0
30	0.4259679317474365	0.0	28.129751920700073	0.0	0
