12	0.10436224937438965	0.0	0.09214353561401367	0.0	0
14	0.13219213485717773	0.0	0.09812188148498535	0.0	0
16	0.17470145225524902	0.0	0.21225571632385254	0.0	0
18	0.27857041358947754	0.0	0.18033766746520996	0.0	0
20	0.27766942977905273	0.0	0.17852377891540527	0.0	0
22	0.31377196311950684	0.0	0.26136088371276855	0.0	0
24	0.31351304054260254	0.0	0.6520061492919922	0.0	0
26	0.34002184867858887	0.0	1.9109792709350586	0.0	0
28	0.3898446559906006	0.0	7.025412082672119	0.0	0
30	0.49117326736450195	0.0	29.273731231689453	0.0	0
