12	0.09564447402954102	0.0	0.09396576881408691	0.0	0
14	0.1322648525238037	0.0	0.11950898170471191	0.0	0
16	0.16311097145080566	0.0	0.22603154182434082	0.0	0
18	0.21100664138793945	0.0	0.2057490348815918	0.0	0
20	0.22893834114074707	0.0	0.5792837142944336	0.0	0
22	0.2736976146697998	0.0	0.28175973892211914	0.0	0
24	0.29796504974365234	0.0	0.8740096092224121	0.0	0
26	0.33857250213623047	0.0	1.9444968700408936	0.0	0
28	0.3891880512237549	0.0	8.819698572158813	0.0	0
30	0.4389917850494385	0.0	29.859295129776	0.0	0
32	0.5139267444610596	0.0	None	None	0
34	0.5096356868743896	0.0	None	None	0
36	0.5342915058135986	0.0	None	None	0
38	0.5900723934173584	0.0	None	None	0
40	0.5993797779083252	0.0	None	None	0
42	0.6560437679290771	0.0	None	None	0
44	0.6666719913482666	0.0	None	None	0
46	0.7265691757202148	0.0	None	None	0
48	0.9132931232452393	0.0	None	None	0
50	0.9122340679168701	0.0	None	None	0
52	0.9647924900054932	0.0	None	None	0
54	1.028111457824707	0.0	None	None	0
56	0.908881664276123	0.0	None	None	0
58	1.0402131080627441	0.0	None	None	0
60	1.104886770248413	0.0	None	None	0
62	1.2699544429779053	0.0	None	None	0
64	1.1742546558380127	0.0	None	None	0
66	1.2144451141357422	0.0	None	None	0
68	1.3457050323486328	0.0	None	None	0
70	1.4015650749206543	0.0	None	None	0
72	1.35831618309021	0.0	None	None	0
74	1.4240636825561523	0.0	None	None	0
76	1.4820849895477295	0.0	None	None	0
78	1.4190456867218018	0.0	None	None	0
80	1.4890470504760742	0.0	None	None	0
82	1.6548614501953125	0.0	None	None	0
84	1.8095884323120117	0.0	None	None	0
86	2.210761785507202	0.0	None	None	0
88	2.0583341121673584	0.0	None	None	0
90	2.0827903747558594	0.0	None	None	0
92	2.803630828857422	0.0	None	None	0
94	2.582327127456665	0.0	None	None	0
96	3.0999057292938232	0.0	None	None	0
98	2.9621870517730713	0.0	None	None	0
100	3.102806329727173	0.0	None	None	0
