12	0.13999032974243164	0.0	0.1171271800994873	0.0	0
14	0.15344834327697754	0.0	0.13032126426696777	0.0	0
16	0.1997520923614502	0.0	0.3159317970275879	0.0	0
18	0.2342700958251953	0.0	0.16274476051330566	0.0	0
20	0.2801070213317871	0.0	0.19032073020935059	0.0	0
22	0.27086496353149414	0.0	0.28752803802490234	0.0	0
24	0.364469051361084	0.0	0.5121161937713623	0.0	0
26	0.38929319381713867	0.0	1.7326571941375732	0.0	0
28	0.3852701187133789	0.0	6.13745641708374	0.0	0
30	0.4441964626312256	0.0	29.25259566307068	0.0	0
